,0,Class
37,"In the present work, a methanol synthesis plant from H2/CO2 with a production of
145 ton·h−1 is considered. This value is based on an ongoing power-to-gasoline project
via H2/CO2 conversion to methanol [26], whose ﬁnal goal is a gasoline production of
5.5·108 L·a−1, which corresponds to a methanol production of 1.16 Mton·a−1 or 145 ton·h−1
(assuming a yield of 80% in the methanol-to-gasoline process and plant operating hours
of 8000 h·a−1).
In our simulations, feed carbon dioxide comes from the cleaned ﬂue gas of nearby
industries (e.g., a cement industry) at 25 ◦C and 1 bar, with a purity of 99.5% mol/mol (the
rest was water). Feed hydrogen comes from water electrolysis at 25 ◦C and 30 bar, with a
purity of 99.5% mol/mol (the rest was nitrogen). Although it is possible to obtain these
feedstocks in an extremely high purity (e.g., 99.99% mol/mol) [31,32], we chose a more
conservative scenario, which also allows a proper simulation of inert material accumulation
in the plant.",1
38,"As pressure has a signiﬁcant inﬂuence on the thermodynamic equilibrium of methanol
synthesis (see Figure 2), the reactor operating pressure was set to 70 bar. Although higher
pressures are reported to have potential in methanol synthesis [33,34], they were out
of the scope of this work, since considerable extrapolations in the kinetic model would
be necessary, and condensation inside the reactor might have to be taken into account.
Besides, higher pressures increase compression costs and might also require more expensive
materials to build the equipment.",1
39,"The dimensions of the reactor modules were chosen to be close to the upper size
limits that are currently commercially available. That is, each reactor module consisted of
a shell containing 33,000 tubes with 12.5 m length and an inner diameter of 3.75 cm.
Since the heat generation in CO2 hydrogenation is lower than in CO hydrogenation
(Equations (1) and (2)), less heat transfer area is necessary. Because of that, the tube inner
diameter chosen in this work (3.75 cm) was larger than the size typically used for CO
conversion to methanol (2.5 cm). Considering 1050 kg·m−3 as the apparent catalyst bed
density [35], the total CZA catalyst loading of each reactor module was 478.13 ton. A total
pressure loss of 0.75 bar was considered for each reactor module [36].",1
40,2.1.1. One-Step Approach—Process Description,1
41,"In Figure 3, a detailed ﬂowsheet of the one-step process is presented. This is an
adapted version from a concept reported in the literature [37–39]. Feed CO2 is mixed
with a low-pressure recycle stream, and then compressed from 1 to 70 bar in a three-stage
process, including intermediate cooling (reducing compression work) and intermediate
phase separation (to remove condensed methanol and water from the recycle stream). The
resulting compressed stream is mixed with feed H2 (compressed from 30 to 70 bar in one
stage) and with a high pressure recycle stream. The mixed stream is preheated with the
product gas and enters the inner tubes of parallel reactor modules, with the temperature
being controlled by boiling water on the shell side.
The product stream is cooled down to 30 ◦C in four heat exchangers, condensing
water, methanol, and some CO2, which are separated from the light gases in a ﬂash drum.
A fraction of the gas stream is purged, and the remaining stream is recompressed to 70 bar
and recycled. The liquid stream from the ﬂash drum is depressurized to 1 bar and heated
to 30 ◦C, vaporizing most remaining CO2. A liquid–gas separation is performed in another
ﬂash drum. A fraction of the gas stream from the low-pressure ﬂash drum is purged, and
the rest is recycled by mixing with feed CO2. The liquid stream from the low-pressure
ﬂash drum is preheated and fed to a packed column, where methanol in high purity
(>99.5% m/m) is recovered in the liquid distillate, water is recovered in the bottom, and
most of the remaining CO2 is recovered in the gas distillate.",1
42,"Processes 2022, 10, 1535",0
43,5 of 24,0
44,"Figure 3. One-step process—detailed ﬂowsheet with a total of three reactor modules. Cooling water
streams are omitted.",1
45,"The purge streams are burned with 15% air excess in a ﬁred heater [40]. The heat of
reaction of both the purge combustion and the methanol synthesis are used in a water
Rankine cycle to produce electricity. The cycle starts with liquid water at 1 bar and 99.6 ◦C
being pumped to a certain pressure, whose boiling temperature corresponds to the desired
reactor temperature. Pressurized water reaches its boiling temperature in two steps (heat
exchanger and ﬁred heater) and vaporizes inside the reactor modules. The produced
saturated steam is further heated in the ﬁred heater and then performs work in a turbine,
with a discharge pressure of 1.43 bar (Tboiling = 110 ◦C). The resulting low-pressure steam
condenses partially in the column reboiler, and total condensation is completed in a heat
exchanger, closing the water cycle.",1
46,2.1.2. Three-Step Approach—Process Description,1
47,"In Figure 4, a detailed ﬂowsheet of the three-step process is presented. In this approach,
the feed compression and recycling of non-converted reactants occurs similarly to the one-
step process. The mixed feed stream is preheated and enters the ﬁrst reactor module. The
product gas is cooled down to 45 ◦C in three steps, and the condensed stream (mostly water,
methanol, and some CO2) is separated from the light gases in a ﬂash drum. The gas stream
is preheated and enters the second reactor module. The second product gas is cooled down
to 30 ◦C in three steps, and the condensed stream (mostly water, methanol, and some CO2)
is separated from the gas stream in another ﬂash drum.",1
48,"Processes 2022, 10, 1535",0
49,6 of 24,0
50,"Figure 4. Three-step process—detailed ﬂowsheet with a total of three reactor modules. Cooling water
streams are omitted.",1
51,"The gas phase is preheated and enters the third reactor module. The third product
gas is cooled down, mixed with the condensed streams from the ﬁrst and second reaction
stages, and further cooled down to 30 ◦C.",1
52,"Similar to the one-step process, component separation of the product stream is per-
formed with one ﬂash drum at high pressure, one ﬂash drum at ambient pressure, and one
distillation column.",1
53,"The purge stream is burned in a ﬁred heater with preheated air. In the water cycle,
pressurized water is preheated and distributed to the reactor modules. A fraction of the
produced saturated steam is split and used to preheat the water while the remaining steam
is further heated in the ﬁred heater. Supersaturated steam performs work in a turbine, with
a discharge pressure of 1.43 bar (Tboiling = 110 ◦C). The resulting low-pressure steam is
partially condensed in the column reboiler, and total condensation is completed in a heat
exchanger, closing the water cycle.",1
54,"Processes 2022, 10, 1535",0
55,7 of 24,0
56,2.2. Process Simulation in Matlab,0
57,"Before implementing the ﬁnal version of each plant in Aspen Plus, different scenarios
were investigated in Matlab. Therefore, optimal key parameters were selected, such as the
total number of reactor modules, the purge fraction, and the temperature of the cooling
ﬂuid in the reactor.",0
58,"In order to simulate the reactor, the following considerations were made: there are only
variations along the length of the reactor (1D assumption), the inﬂuence of back-mixing is
neglected (plug ﬂow assumption), and the cooling ﬂuid temperature (Tw, in K) is constant.
Starting from mass and energy balances, the differential equations of the total mole ﬂow of
a single tube ( .n, in mol·s−1), the mole fraction of each component j (yj), and the temperature
(T, in K) in the axial direction z are shown as follows:",0
59,"mCat
L",0
60,· 6∑,0
61,2∑,0
62,j=1,0
63,k=1,0
64,(νjk·rk),0
65,(cid:41),0
66,=,0
67,(cid:40),0
68,"d .n
dz",0
69,"dyj
dz",0
70,(cid:17)·,0
71,(cid:34),0
72,=,0
73,·,0
74,"1
.n
− d .n
dz",0
75,"1(cid:16) .n·CP, f",0
76,"dT
dz",0
77,=,0
78,"mCat
L",0
79,· 2∑,0
80,k=1,0
81,"(νjk·rk) − yj· d .n
(cid:18)
dz",0
82,(cid:19),0
83,·h f − .n· 6∑,0
84,j=1,0
85,"hj· dyj
dz",0
86,#NAME?,0
87,-4,0
88,-5,0
89,-6,0
90,(cid:35),0
91,"where mCat is the catalyst mass (kg), L is the reactor length (m), yjk is the stoichiometric
coefﬁcient of component j in reaction k, rk is the rate of reaction k (mol·kgcat·s−1), CP, f is the
heat capacity of the ﬂuid (J·mol·K−1), h f is the speciﬁc enthalpy of the ﬂuid (J·mol−1), hj is
the speciﬁc enthalpy of component j, U is the global heat transfer coefﬁcient (W·m−2·K−1),
and Di is the inner diameter of a single tube (m).",0
92,"The temperature-dependent parameters (CP, f , h f , hj, U) were updated in each in-
tegration point in the axial direction. Heat capacity and enthalpy were calculated with
the thermodynamic functions provided by Goos et al. [41], which are detailed in the
Supplementary Material (Section A) along with the derivation of the differential equations.
The global heat transfer coefﬁcient was estimated (U) by summing the heat transfer resis-
tances in the axial direction, according to the methodology described in the literature [42,43]
(see Section B of the Supplementary Material).",0
93,"The methodology to calculate the reaction rates (rk) is described in Section 2.3. The
system of differential equations was solved with the Matlab function ode45, with absolute
and relative tolerances set to 10−10.",0
94,"In order to simplify the simulation of the separation steps in Matlab, the following
procedure was applied. Both processes were implemented in Aspen Plus, considering a
total of six reactor modules, a purge fraction of 2%, and Tw = 235 ◦C. The values of the split
ratio of each component in the liquid and gas phase of each ﬂash drum and the distillation
column were extracted. For example, in the column of the one-step process, the methanol
distribution in the outlet streams was: 3.80% in the gas distillate, 96.13% in the liquid
distillate, and 0.06% in the bottom. The split ratio of all the components were taken from
Aspen Plus and were considered constant for the different scenarios investigated in Matlab
(i.e., variations in the number of reactor modules, purge fraction, and Tw). These split ratios
are provided in the Supplementary Material (Section C).",0
95,"Flowsheet convergence was achieved in Matlab by an iterative method, as there were
two cycles of streams due to recycling unconverted reactants. First, educated initial guesses
of the composition and total mole ﬂow of each recycle stream were given. In each iteration,
the recycle stream mole ﬂow and its composition were calculated and used in the next
iteration until the tolerance criterion was fulﬁlled:",0
96,"Processes 2022, 10, 1535",0
97,(cid:17)2,0
98,"(cid:16) .nRe f ,k+1 − .nRe f ,k
(cid:16) .nRe f ,k+1
(cid:17)2",0
99,≤ Tolerance,0
100,8 of 24,0
101,-7,0
102,"where .nRe f ,k is the total mole ﬂow of the recycle stream at iteration k. The tolerance of the
inner cycle and the outer cycle were set to 10−9 and 10−8, respectively.",0
103,2.3. Kinetic Modeling of the Methanol Synthesis,0
104,"The kinetic simulation of the methanol synthesis was performed with our previously
published six-parameter model (Model-6p) [19], whose considerations regarding the reac-
tion mechanism, the assumption of the rate determining steps, and the most abundant sur-
face species were based on our detailed microkinetic model [15]. This six-parameter model
was validated with 496 experimental points from different laboratory plants [15,18,44],
which contemplated temperatures between 210 and 260 ◦C, pressures between 20 and 60 bar,
gas hourly space velocities (GHSV) between 1.8 and 40 LS·h−1·gcat
−1, and a variety of
syngas (H2/CO/CO2/N2) feed compositions, including 126 points with only H2/CO2/N2
in feed.
and the rWGSR (Equation (3)). The reaction rates (rCO2 hyd., rrWGSR) in mol·kgcat
described as follows:
fCH3OH· fH2O
· fCO2·K0
fCO· fH2O
fH2· fCO2·K0",0
105,"In this model, two main reactions are considered: CO2 hydrogenation (Equation (2))
−1·s−1 are
(cid:33)
(cid:33)",0
106,"(cid:19)
A2 − EA,2
R·T
(cid:19)",0
107,·φZn·θb·θc· fCO2· fH2O·,0
108,"(cid:32)
1 −
(cid:32)",0
109,"·φZn·θb·θc· f 1.5
H2",0
110,· fCO2·,0
111,"A3 − EA,3
R·T",0
112,rCO2 hyd. = exp,0
113,rrWGSR = exp,0
114,"(cid:18)
(cid:18)",0
115,"f 3
H2",0
116,"P,CO2 hyd.",0
117,1 −,0
118,"P,rWGSR",0
119,-8,0
120,-9,0
121,-10,0
122,-11,0
123,"Here, A2−3 and EA,2−3 are kinetic parameters, R is the universal gas constant, φZn is
the zinc coverage on the surface, θb and θc are the free active sites b and c, fj is the fugacity
of gas component j (bar), and K0",0
124,"P,k is the global equilibrium constant of reaction k.",0
125,"The Peng–Robinson equation of state is used to calculate the fugacities [45], consider-
ing the binary interaction parameters reported by Meng et al. [46] and Meng and Duan [47],
and an effective hydrogen acentric factor of −0.05 proposed by Deiters et al. [48].",0
126,"The zinc coverage is dependent on temperature and gas concentration [49], and its
exact quantiﬁcation under reaction conditions is difﬁcult to predict. The zinc coverage is
then considered to be constant and equal to φZn = 0.50 for a general case, while it is set to
φZn = 0.10 for CO2-rich feed (CO2/COx > 0.90). The free active sites are calculated with the
following equations:",0
127,"(cid:16)
K2· f 0.5
(cid:16)
H2
K3· f −0.5
H2",0
128,"(cid:17)−1
· fCO2 + 1
(cid:17)−1
· fH2O + 1",0
129,θb =,0
130,θc =,0
131,"where K2−3 are adsorption parameters. In Table 1, the equilibrium constants as well as the
previously estimated kinetic and adsorption parameters are summarized [19].",0
132,"The side products of methanol synthesis on Cu/Zn-based catalysts (e.g., hydrocarbons
or dimethyl ether) are typically at low concentrations [13,50]. Several studies reported that
syngas conversion to hydrocarbons or dimethyl ether on commercial CZA at moderate
temperatures (T ≤ 260 ◦C) is signiﬁcantly low or even below detection range [15,18,44],
while Condero-Lanzac et al. [22] reported low methane production from H2/CO2 on CZA
at high temperatures (T ≥ 275 ◦C). Saito et al. [51] observed that side product formation is
further reduced by increasing CO2/COX feed concentration. Therefore, the generation of
side products is not considered in this work.",0
133,"Processes 2022, 10, 1535",0
134,9 of 24,0
135,"Table 1. Equilibrium constants, kinetic and adsorption parameters of Model-6p [19]. Reprinted with
permission from [19]. Copyright 2021 American Chemical Society.",0
136,Parameter,0
137,"A2
A3
EA,2
EA,3
K2
K3",0
138,K0,0
139,"P,CO2 hyd.
K0",0
140,"P,rWGSR",0
141,Value | Equation,0
142,"14.41 ± 0.99
29.13 ± 1.74
94.73 ± 4.18
132.79 ± 7.46
0.1441 ± 0.0289
49.44 ± 11.08",0
143,"(cid:18) 4755.7
(cid:18)−5337.4",0
144,T,0
145,"T−4.481· exp
T−1.097· exp",0
146,8.369,0
147,12.569,0
148,T,0
149,Unit,0
150,"–
–",0
151,"kJ·mol−1
kJ·mol−1
bar−1.5
bar−0.5
bar−2",0
152,–,0
153,(cid:19),0
154,(cid:19),0
155,2.4. Process Analysis and Optimization,0
156,"Considering the ﬁxed methanol production of 145 ton·h−1 or 1257.1 mol·s−1 and the
99.5% mol/mol purity of the reactants, the minimum required feed is 1263.4 mol·s−1 of
CO2 and 3790.3 mol·s−1 of H2, totalizing .n f eed,min = 5053.7 mol·s−1. Since there are reactant
losses in the purge and product streams, an excess of feed is required. With a ﬁx feed ratio
H2:CO2 of 3:1, the excess of feed (Exc) is deﬁned here as:",0
157,"(cid:16) .n f eed − .n f eed,min",0
158,(cid:17),0
159,".n f eed,min",0
160,Exc =,0
161,·100%,0
162,-12,0
163,"It is, of course, of interest to minimize feed consumption, due to its high costs. Feed
consumption is affected by key variables, such as reactor temperature and pressure, the
number of reactor modules (which deﬁnes the total catalyst mass), and purge fraction.
Avoiding large recycle streams is also important, as compressor work is required to get
the pressure back to 70 bar, and larger equipment (i.e., heat exchangers, ﬂash drums,
compressors) are required to process higher ﬂows.",0
164,"Simulations were performed for a different number of reactor modules (from 3 to 12)
and different purge fractions (from 0.5 to 5%). For each case, an initial guess for the feed
excess was given (Exc = 5%), and a ﬁx feed ratio H2:CO2 of 3:1 (a stoichiometric ratio) was
applied. Then, an optimization problem was solved in Matlab with the function fminsearch
(function tolerance = 0.1 mol·s−1, step tolerance = 0.1 ◦C), whose objective was to maximize
methanol production by varying the reactor coolant temperature (Tw).
With the optimum Tw, the required excess of feed was calculated to meet the methanol
demand (1257.1 mol·s−1) with Newton’s method (function tolerance: 0.1 mol·s−1). The
steps of the temperature optimization and Exc calculations were repeated until the temper-
ature update was lower than 0.25 ◦C.",0
165,2.5. Detailed Plant Simulation in Aspen Plus,0
166,"After analyzing the results of the Matlab simulations, optimum parameters were
selected for each approach (i.e., the number of reactor modules, purge fraction, cooling ﬂuid
temperature) and a detailed plant simulation including heat integration was implemented
in Aspen Plus V10.",0
167,"The Peng–Robinson property method was selected for the reactor modules. All other
equipment were simulated with the Non-Random Two-Liquid Model with a second set of
binary parameters (NRTL2) as the property method.",0
168,"The methanol synthesis reactor was simulated with the rigorous plug ﬂow reactor
model (RPLUG unit) and the kinetics described in Section 2.3 were implemented as a
Langmuir–Hinshelwood–Hougen–Watson (LHHW) reaction model. The rearrangement
of the model parameters to follow the software’s speciﬁc input format is detailed in the
Supplementary Material (Section D). Since the reactor cooling ﬂuid is at a constant tem-
perature due to water evaporation, both co-current and counter-current operations give",0
169,"Processes 2022, 10, 1535",0
170,10 of 24,0
171,"the same results. Therefore, the co-current operation was selected in order to simplify the
mathematical calculations.",0
172,"The combustion of the purge streams in a ﬁred heater was simulated with the RGIBBS
unit, which considers that chemical equilibrium is achieved when the free Gibbs energy of
the system is minimized.
The heat exchangers were simulated in counter-current ﬂow with the HeatX unit, with
a minimum temperature approach of 25 ◦C for the heat exchangers located inside the ﬁred
heater and a minimum temperature approach of 10 ◦C for all the other heat exchangers.
The compressors were modeled using the ASME method, assuming a mechanical
efﬁciency of 0.95 and an isentropic efﬁciency of 0.80 [22]. The pump was simulated assum-
ing an efﬁciency of 0.70. The turbine was simulated with the ASME method, assuming a
mechanical efﬁciency of 0.95 and an isentropic efﬁciency of 0.90 [52].
The distillation column was simulated with the rigorous RadFrac model, considering a
kettle reboiler and a partial condenser at 53 ◦C with liquid and vapor distillate. A Murphree
efﬁciency of 0.75 was set to all intermediate stages [53,54]. In both processes, the column
had 30 stages and a reﬂux ratio of 2, with the feed entering above the 24th stage.
The relative tolerance of all equipment calculations was set to 10−5. Flowsheet conver-
gence was achieved using the Broyden method, with a relative tolerance of 10−4, which
corresponds to a mass balance closure of 99.99%.",0
173,2.6. Efﬁciency Evaluation,0
174,"The chemical conversion efﬁciency (ηCCE) accounts for how much fuel energy remains
in the ﬁnal product in relation to the reactants. For methanol synthesis from H2/CO2, it is
calculated as follows: [55]",0
175,ηCCE =,0
176,.mMeOH·LHVMeOH,0
177,.mH2·LHVH2,0
178,-13,0
179,-15,0
180,"where .mMeOH is the methanol mass production,
.mH2 is the hydrogen feed demand, and
LHV is the low heating value. The maximum possible efﬁciency (ηCCE,max) occurs at 100%
overall H2 conversion to methanol (stoichiometric conversion):",0
181,"ηCCE,max =",0
182,"MMeOH ·LHVMeOH
3·MH2·LHVH2",0
183,0.876,0
184,-14,0
185,"Here, Mj is the molar mass of component j. In order to also account for heat and the",0
186,"work input, the exergy efﬁciency (ηEx) is calculated: [39]
.mMeOH·eMeOH
.mCO2·eCO2 + Pel + EQ",0
187,.mH2·eH2 +,0
188,ηEx =,0
189,"where ej is the speciﬁc exergy of component j, Pel is the total required electric power, and
EQ is the total exergy input associated with heat demand.",0
190,The specific exergy of a component (ej) is divided between thermal and chemical exergy: [39],0
191,"ej(T, p) =",0
192,"ej,therm",0
193,"+ ej,chem =",0
194,Hj − Sj·T0 − H0,0
195,j + S0,0
196,j ·T0,0
197,#NAME?,0
198,-16,0
199,(cid:104),0
200,(cid:105),0
201,(cid:104),0
202,(cid:105),0
203,"Here, ej,therm and ej,chem are the thermal and chemical exergies, Hj is enthalpy, Sj is
entropy, H0
j are the enthalpy and entropy at reference conditions (298.15 K and 1 bar),
T0 is the reference temperature, and HHVj is the high heating value. In the exergy efﬁciency
calculation, the HHV is used instead of the LHV, as water is liquid at reference conditions.",0
204,j and S0,0
205,2.7. Techno-Economic Evaluation,0
206,"In order to calculate the production costs, the standardized methodology from
Albrecht et al. [56] was considered, which is a further development based on the work
of Peters et al. [57].",0
207,"Processes 2022, 10, 1535",0
208,11 of 24,0
209,"The main equipment costs (EC) were estimated based on reference equipment costs [57,58].
The scale up to the required capacity was performed with speciﬁc equipment scaling factors,
and price inﬂation was corrected to 2020 with the Chemical Engineering Plant Cost Indexes
(CEPCI). In Equation (23), the costs of equipment j (ECj) is described:",0
210,(cid:33)M,0
211,(cid:32),0
212,(cid:32) Cj,0
213,"Cj,re f",0
214,·,0
215,"CEPCI2020
CEPCIre f",0
216,(cid:33),0
217,"ECj = ECj,re f·",0
218,"Here, the subscription ref relates to the reference equipment, C is the characteristic
capacity, and M is the equipment scaling factor. The equipment is constructed with carbon
steel. When the reference price is in US dollars (USD), a conversion to euros (EUR) of
1.13 USD·EUR−1 is applied (February 2022) [59].",0
219,"The dimensions of the flash drums and the packed distillation column were calculated
with the methodology reported by Towler and Sinnott [60]. The required heat transfer area of
the heat exchangers, column condenser, and reboiler were estimated by assuming the typical
global heat transfer coefficients reported by the VDI Atlas [43], according to each specific
situation. Equipment dimensioning is detailed in the Supplementary Material (Section G).",0
220,"The ﬁxed capital investment (FCI) was estimated by multiplying the total EC with the
Lang Factor (LF), which accounts for all direct and indirect costs related to the plant
In this work, LF was assumed to be 4.86 (details are provided in the
construction.
Supplementary Material, Section H) [56,57]. A working capital (WC) of 10% of the total
capital expenses (CAPEX) was considered [56]. Summarizing the equations:",0
221,-17,0
222,-18,0
223,-19,0
224,"FCI = LF· ∑ ECj
CAPEX = FCI + WC
WC = 0.10·CAPEX",0
