,0,Class
10,www.mdpi.com/journal/applsci,0
11,"Appl. Sci. 2020, 10, 7474",0
12,2 of 15,0
13,"Water in the reactants leads to the decomposition of PODEn, which is the main reason for the decrease
of PODE3–5 [4]. Therefore, the selectivity of PODE3−5 can be improved by reducing water content in
feedstock. Meanwhile, water not only aﬀects the yield of PODE3–5 but also makes the puriﬁcation
process more complicated [28]. Therefore, the eﬀects of water on the PODEn process represent one of
the most important research ﬁelds.",0
14,"Large scale green production of PODEn would be crucial if diesel-PODEn blends are applied to
tackle the worldwide formidable air pollution by particulate matter. In the articles, Burger et al. [29]
conceptually designed a large scale production in which PODEn was formed from methylal and TOX.
Tsinghua University [30] provided a technology synthesizing PODEn from methylal and PF, which was
applied in practice in Shandong Yuhuang Chemical Co., Ltd. in China. Schmitz et al. [31] designed a
conceptual process for the production of PODEn by the route using the MeOH/FA solution. In addition
to the above manufacturing procedure, there are also many articles about the PODEn process [32,33].
In the articles, there is no detail on the eﬀects of water content on the manufacturing procedure and it
still needs to be explored. In the present work, we will focus on the eﬀects of water content on the
PODEn process, especially energetic eﬃciency. To attain this goal, a complete PODEn process with
lower water content needs to be established, which our group has already provided [34]. We continue
to develop this process in this work. We explored by rigorous simulation that methylal is separated as
a distillate product from mixtures containing formaldehyde, water, methanol, methylal, and PODE2.
Furthermore, the production process consisting of raw material preparation section and PODEn
synthesis section was evaluated by comparing it with the various water contents in the feedstock.",0
15,"To be able to simulate the process, the physico-chemical model used in the present work needs to
be built up. Starting with the pioneering work [28], the model was developed and tested [35–45]. In the
model, the non-idealities in the liquid phase are taken into account using a UNIFAC-based activity
coeﬃcient model. In very recent work, the model of Schmitz et al. [46] parametrizes and validates
the model using only liquid–liquid equilibrium and not vapor–liquid equilibrium in PODE2-H2O
systems. In this work, PODE2 is a light key component that aﬀects the separation to obtain the
product. The vapor–liquid equilibrium of PODE2–H2O has inﬂuences on analysis and simulation.
Therefore, the present work closes the gap by measuring and regressing vapor–liquid equilibria data
of PODE2-H2O so that we can ensure the accuracy of the model.",0
16,2. Thermodynamic Data Acquisition,0
17,2.1. Materials,0
18,"Methoxy(methoxymethoxy)methane(PODE2) was supplied by Chengdu Organic Chemicals Co.,
Ltd. (Chengdu, China), Chinese Academy of Sciences. It was puriﬁed by batch distillation in a
lab-scale glass distillation column. The mass fraction is 0.995 g/g, satisfying the requirement of phase
equilibrium experiment. One-component Karl–Fischer reagent for volumetric method (Pyridine-free)
was obtained from Tianjin Concord Technology Co., Ltd. (Tianjin, China). Pure water was provided by
Yong Qingyuan Distilled Water Co., Ltd. (Tianjin, China).",0
19,2.2. Apparatus,0
20,"The experimental apparatus used here to obtain and analyze the phase equilibria for VLE and
batch distillation is described in detail in previous works [34]. The double-circulating vapor−liquid
equilibrium cell is shown in Figure 1. The equilibrium temperatures were measured with a Pt-100
thermometer (model 1552A-12-DL, provided by Fluke Calibration (Shanghai, China)), with an accuracy
of ±0.01 K.",0
21,"1—magnetic heating plate; 2—feed port; 3—boiling chamber; 4—condenser; 5—vacuum interface;
6—balance room; 7—insulation layer; 8—digital thermometer; 9—thermocouple thermometer;
10—liquid sampling port; 11—sampling port for gas phase (condensate); 12—sample room;
13—drain port.",0
22,"Appl. Sci. 2020, 10, 7474",0
23,3 of 15,0
24,2.3. Procedure and Analysis,0
25,Figure 1. Vapor–liquid equilibrium instrument.,0
26,"In a typical experiment, the light component is added to the still, and then the content of the
heavy component in the still is increased in intervals by a syringe. In this equilibrium process, both the
vapor and the liquid phase are continuously circulating to ensure that equilibrium can be established.
In each experiment, the equilibrium between the vapor and the liquid phases was assumed when
the temperature remained constant for 30 min or longer, and the vapor and liquid samples were
withdrawn simultaneously by sampling port for gas phase and liquid sampling port, respectively.
The equilibrium temperature was measured with a Pt-100 thermometer.",0
27,"The overall mass fraction of water was analyzed by Karl–Fischer titration. The analysis was
operated at least three times to get accurate results. The relative error for each of the three methods is
typically below 0.02 g/g and the sum of mass fraction is between 0.97 g/g and 1.03 g/g. The overall mass
fractions of all components were analyzed and normalized to a sum of 1 g/g by proportional weighting.",0
28,2.4. Vapor–Liquid Equilibrium Measurement Results,0
29,"Numerical results of the isobaric VLE measurements carried out in the present work for the system
H2O (1) + PODE2 (2) are given in Supplementary Materials Table S1. Experiments showed that an
azeotrope exists between water and PODE2. In this paper, we veriﬁed the experimental data by means
of the Herington test for thermodynamic consistency [47]. The plot of ln(γ1/γ2)—x1 is illustrated in
Figure 2, and it provides that the criteria value of |D − J| is = 4.50 < 10, indicating that the measured
VLE data are in good agreement with thermodynamic consistency.",0
30,"Figure 2. Thermodynamic consistency test. (A: The area above the x-axis; B: The area below the x-axis;
ω: The point of intersection with the x-axis).",0
31,"Appl. Sci. 2020, 10, 7474",0
32,2.5. Parameter Regression,0
33,4 of 15,0
34,"For this system, the interaction parameters between group (CH2O)OME and group H2O (parameters
a2,10 and a10,2, c.f. Table S4) were ﬁtted based on the experimental VLE data. Group (CH2O)OME is part
of PODEn as distinguished from HFn and MGn, c.f. Table S3. In the parameter ﬁt, the deviation between
the experimental and calculated mass fractions in the vapor and the liquid phase was minimized using
a maximum-likelihood method. The parameters carried out using the software Aspen Plus V8.4 were
a2,10 = 151.112 − 0.8776T/K and a10,2 = 615.95. As can be seen from Figure 3, liquid phase has good
consistency which means regression is accurate. There is a large deviation in the vapor phase with a
range 0.3–0.5. The reason is that the vapor is identiﬁed as an ideal gas and is divorced from reality.",0
35,Figure 3. Vapor–liquid equilibrium diagram. (,0
36,) Experimental results. Lines: Model.,0
37,3. Modeling,0
38,3.1. Physico-Chemical Model,0
39,"A formidable challenge lies in the thermodynamic model used for formaldehyde-containing
solutions. The system used in this paper (formaldehyde + methanol + water) performs complicated
thermodynamic behaviors. Formaldehyde (FA, CH2O) reacts with water (H2O) to poly(oxymethylene)
glycols (MGn, HO−(CH2O)n−H) [48]. The reactions are described by Equations (1) and (2).",0
40,FA + H2O (cid:10) MG1,0
41,FA + MGn−1 (cid:10) MGn; n > 2,0
42,-1,0
43,-2,0
44,"Formaldehyde reacts with methanol (MeOH, CH3OH) to poly(oxymethylene) hemiformals
(HFn, HO−(CH2O)n−CH3) [48]. The reactions of formaldehyde with methanol are described by
Equations (3) and (4).",0
45,FA + MeOH (cid:10) HF1,0
46,FA + HFn−1 (cid:10) HFn; n > 2,0
47,-3,0
48,-4,0
49,"Equations (1)–(4) occur in the system everywhere without any catalyst, and their equilibria are
such that the amount of monomeric formaldehyde is negligible and most of them form oligomers.
In this work, we describe the ternary mixture with UNIFAC model and treat the unstable species",0
50,"Appl. Sci. 2020, 10, 7474",0
51,5 of 15,0
52,"HFn and MGn as electrolytes in the feature of the Chemistry section of Aspen Plus. In the gas phase,
it ignores Equations (2) and (4), and since the vapor pressure of MGn and HFn with n ≥ 2 is deemed
suﬃciently low [48], the inﬂuence would be imperceptible even if there is an estimation deviation.
The chemical equilibrium of Equations (1)–(4) in the aqueous and methanol solution is modeled by
activity-based chemical equilibrium constants, which are taken from Drunsel et al. [49] In this paper,
the maximal chain length of MGn and HFn in this model is limited to n = 8. The species MGn and
HFn for n ≤ 3 are the main oligomers, and increasing the chain length does not signiﬁcantly aﬀect
the calculation results [49]. In reactive systems containing formaldehyde, methanol, and water, two
diﬀerent ways of describing the composition are used. In this work, overall concentrations are depicted
instead of the true composition of all components.",0
53,"In accordance with the original models [28], we considered an ideal vapor phase and describe
non-ideality of the liquid phase through the UNIFAC model. The structural groups in the system (FA +
water + mathanol + methylal + PODEn + TOX) are given in Table S2, which also contains the size
parameters R and surface parameters Q of the groups. The UNIFAC group assignment is given in
Table S3. The UNIFAC group interaction parameters are given in Table S4. Interaction parameters
between groups 1−9 were adopted from Kuhnert et al. [45], and group 10, namely (CH2O)OME, was
adopted from Schmitz et al. [44].",0
54,3.2. Chemical Model,0
55,"The PODEn are chemically stable in neutral and weakly alkaline conditions. In acidic environments,
the following reactions occur only in the presence of a catalyst. The formation of the PODEn with
n > 1 from methylal and highly concentrated formaldehyde solution are described according to
Equations (5) and (6).",0
56,FA + DMM H+⇔ PODE2,0
57,FA + PODEn−1,0
58,H+⇔ PODEn; n > 2,0
59,-5,0
60,-6,0
61,"In this work, two side products were observed: methanol and trioxane (TOX) [50]. The appearance
of methanol can formally be explained by Equations (7) and (8). The appearance of trioxane is not
delved into too deeply in this work.",0
62,"DMM + H2O H+⇔ HF1 + MeOH
PODEn + H2O H+⇔ HFn + MeOH",0
63,-7,0
64,-8,0
65,"The chemical equilibrium constants of Equations (5) and (6) were adopted from Zheng et al. [27,30]
In all reactions, the maximal chain length of PODEn is limited to n=8. PODEn≤6 is the main polymer,
therefore, there is no need to improve the chain length [30].",0
66,3.3. True Composition and Overall Composition,0
67,"In reactive systems containing formaldehyde, water, and methanol, two diﬀerent ways of
describing the composition are used. Besides the true composition of all components, the overall
concentrations are given. The poly(oxymethylene) glycols would completely decompose into
formaldehyde and water (see Section 3.1). Furthermore, poly(oxymethylene) hemiformals would
completely decompose into formaldehyde and methanol (see Section 3.1). The true oncentrations
quantify all poly(oxymethylene) glycols and poly(oxymethylene) hemiformals. However, it is not
intuitive and complex enough.
In this work, overall concentrations are depicted when results
are presented.",0
68,"Appl. Sci. 2020, 10, 7474",0
69,6 of 15,0
70,4. Process Design and Simulation,1
71,4.1. Process Description,1
72,"Based on our previous work [34], a ﬂowsheet of the novel PODEn production process is depicted
in Figure 4. There are two main diﬀerences between this work and the original process. One is that the
column C3 separates methylal as a distillate product (stream 7) from mixtures containing formaldehyde,
water, mathanol, methylal, and PODE2 (stream 8), which are recycled back to the reactor. It is well
known that an azeotrope exists between methanol and methylal [51]. However, experimental results
from our batch distillation experiments show that formaldehyde has eﬀects on the methylal–methanol
azeotrope, therefore, we can obtain high-purity methylal. The batch distillation experiments are given
in supporting information. We will explore the reasons for the rigorous simulation in the following
section. The other is water and PODE2 is separated by heterogeneous azeotropic distillation. Water is
obtained from column C6 as bottom product (stream 15), and PODE2 is obtained from column C7 as
bottom product (stream 19).",1
73,"The detailed description is as follows: the feed stream 1, containing methylal, formaldehyde
and H2O, is fed to the acidic catalyzed reactor R1 to produce PODEn after mixing with the recycle
streams 6 and 7. The reactor outlet stream 2 comprising formaldehyde, H2O, methanol, methylal, and
PODEn of various chain lengths is fed to a rectifying sequence to separate main products of PODE3−5
and recycle other components. The column C1 separates PODEn of chain lengths n ≥ 3 as the bottom
product (stream 4), which avoid formaldehyde polymerization when all other light components are
distilled together as overhead products (stream 3). Column C2 separates target products of PODE3−5
and recycles other components back to the reactor. Column C3 separates methylal as an overhead
product (stream 7) from mixture formaldehyde, H2O, methanol, methylal and PODE2 (stream 8) which
are recycled back to the reactor. Column C4 using water as entrainer can separate formaldehyde from
the system (PODE2 + formaldehyde + H2O + methanol). Thus, formalin can be segregated from the
intricate mixture by stream 11. For column C5, it is proved that methanol is obtained in a sharp split
as a top product (stream 12), and PODE2 with water is obtained as the bottom product (stream 13).
Finally, water is obtained from column C6 as the bottom product (stream 15), and PODE2 is obtained
from column C7 as the bottom product (stream 19) by heterogeneous azeotropic distillation. PODE2
can be used as a product or be recycled to the reactor R1 by an additional pipeline.",1
74,"The principles of optimization are as follows: by controlling the same product quality through
reﬂux ratio and quantity of distillate, the number of theoretical plates and feed plate is optimized.
When increasing the number of theoretical plates has little inﬂuence on the energy consumption of the
reboiler, the number of theoretical stages is determined. After determining the number of theoretical
stages, it is possible to ﬁnd the feeding plate with the lowest energy consumption of the reboiler. In this
way, the separation conditions of the distillation column can be obtained.",1
75,"Appl. Sci. 2020, 10, 7474",0
76,7 of 15,0
77,Figure 4. Optimized process design ﬂowsheet (mass fraction).,1
78,"Appl. Sci. 2020, 10, 7474",0
79,8 of 15,0
80,4.2. Eﬀects of FA/MeOH Ratio and Water Content on Methylal Separation,0
81,"Methylal needs to be returned to the reactor and separated from the mixture containing
formaldehyde, water, methanol, methylal, and PODE2. However, batch distillation experimental
results show that the high-purity methylal, as distillate product, can be obtained from column C3.
The reasons for this phenomenon were explored. However, this system involving formaldehyde,
methanol and water is complicated, therefore, it is diﬃcult to discuss the inﬂuences of each of these
components. The FA/MeOH ratio and water content have eﬀects on eﬄuent from the top of the
distillation column. In this work, we just focus on the inﬂuence of the FA/MeOH ratio and the water
content in Stream 3 at normal pressure to simplify the problem. The result is as follows:",0
82,"The eﬀect of FA/MeOH ratio is shown in Figure 5. The conditions are far enough to meet the
separation requirements that the number of plates (N) is 40 and the reﬂux ratio (RR) is 2. With the
increasing FA/MeOH ratio, the concentration of methylal from the top of the distillation column ﬁrst
increases and then decreases, and there is a peak value between 1.4 and 1.5. The reason is that methanol
reacting with formaldehyde to polymers of HFn from the Equations (3) and (4) are withdrawn at the
bottom of the distillation column. According to the results, in order to gain higher concentrations of
methylal, it is beneﬁcial to ensure that the FA/MeOH ratio is between 1.4 and 1.5.",0
83,"Figure 5. The eﬀect of FA/MeOH ratio on eﬄuent from the top of distillation column. (N = 40, RR = 2,
no water).",0
84,"The eﬀect of water content is shown in Figure 6a,b. Two orientations need to be discussed in the
conditions (N = 40, RR = 2). One is when FA/MeOH ratio is less than 1.4, and the other is greater than 1.5.
Therefore, FA/MeOH ratio was selected 1 and 2 respectively. FA/MeOH ratio of 1 is shown in Figure 6a.
At this point, the main composition of mixture from the top of the distillation column is methylal, trace
of methanol, trace of water and almost no formaldehyde. It is not necessary to increase the water
content without restriction and limit the water content to 0.15, as higher concentrations of water lead to
considerably decreased yields of PODEn in the reactor [31]. With the increase of water content, water
appeared, methanol content decreased and methylal content increased. The results showed that the
presence of water was beneﬁcial to increase the concentration of methylal. When the FA/MeOH ratio is
less than 1.4, formaldehyde is not enough to completely react with methanol. When water is added to
the system, water-PODE2 azeotrope is more stable than FA-MeOH-PODE2 azeotrope which appears in
physico-chemical model. Formaldehyde is released to form HFn to combine more methanol, so that
the content of methylal increases and the content of methanol decreases.",0
85,"Appl. Sci. 2020, 10, 7474",0
86,9 of 15,0
87,"Figure 6. The eﬀect of water content on eﬄuent from the top of distillation column. ((a)—FA/MeOH
ratio = 1, (b)—FA/MeOH ratio = 2).",0
88,"A FA/MeOH ratio of 2 is shown in Figure 6b. The results show that the content of methylal
increases ﬁrst and then decreases with the increase of water content, formaldehyde decreases ﬁrst
and then disappears, methanol appears ﬁrst and then increases, and water also appears in the
substances on the top of the distillation column. It can be concluded that when the FA/MeOH ratio is
greater than 1.5, appropriate water content is helpful to increase the content of methylal. When the
FA/MeOH ratio is higher than 1.5, excessive formaldehyde is enough to completely react with methanol.
When water is added to the system, water reacts with formaldehyde to the polymers of MGn from
Equations (1) and (2). Therefore, the concentration of formaldehyde at the top of the distillation column
decreases and the concentration of methylal increases. When limits are exceeded, water competes with
formaldehyde. The result is a decrease of methylal and an increase of methanol.",0
89,"The analysis of FA/MeOH ratio and water content helps us to understand this complex reactive
multicomponent mixture. It is generally known that the product composition of the reaction is diﬀerent
when formaldehyde with diﬀerent water content is added to the reactor as feed. At the same time, it also
aﬀects the separation of methylal due to diﬀerent water content and FA/MeOH ratio. The separation
of methylal with diﬀerent water content in formaldehyde as feed (stream 1 in Figure 4) is shown in
Figure 7. The results indicate that high purity methylal can be obtained in the range of 0.05-0.20 g/g
water content in formaldehyde. If the distillate product is returned to the reactor, the range of less than
0.05 g/g water content in formaldehyde is also allowed.",0
90,"Figure 7. The purity of methylal with diﬀerent water content of formaldehyde. (Methylal/CH2O mass
ratio 2:1, N = 40, RR = 2).",0
91,"Appl. Sci. 2020, 10, 7474",0
92,10 of 15,0
93,4.3. Eﬀects of Water Content on Reboiler Duty per Unit Mass of PODE3–5,0
94,"Generally, the production process of PODEn consists of raw material preparation section and
PODEn synthesis section. To explore the eﬀects of water content on energy consumption per unit
mass of PODE3-5, the energy of the chain-group providers with diﬀerent water content should also
be considered. The chain-group providers we chose was trioxane. Trioxane is a very important
raw material in the production of PODEn. The analysis of trioxane is representative, which helps us
understand why the route DMM/TOX costs more. The separation process with diﬀerent water content
is diﬀerent. However, producing PODEn in diﬀerent processes need to meet the same constraints.
These constraints are given in Table 1. To simplify issues, the energy consumption we discuss is just
reboiler duty, which basically reﬂects the level of energy expenditure. Power for the transfer of material
is not considered.",0
95,Table 1. Constraints used for the optimization of the process.,0
96,Constraints,0
97,"Overall mass fraction of PODE3-5 in stream 5
Overall mass fraction of methylal in stream 7",0
98,Overall mass fraction of formaldehyde in stream 10,0
99,"Overall mass fraction of methanol in stream 13
Overall mass fraction of PODE2 in stream 15
Overall mass fraction of PODE2 in stream 19",0
100,"Goal
0.99 g/g
0.99 g/g
1 ppm
0.001 g/g
100 ppm
0.99 g/g",0
101,"According to trioxane preparation process [33,52] given in Figure 8, we now separate chain-group
providers containing formaldehyde, trioxane and water as the bottom product from column T3 by
changing the bottoms rate. For reboiler duty per unit mass of the chain-group providers containing
formaldehyde, trioxane, and water, the reboiler duty of each equipment in the process is shown
in Figure 9. It can be seen that allowing water and formaldehyde in feedstock can reduce reboiler
duty. As the allowable water content and formaldehyde increase, the circulation does not have to be
increased to improve the quality of the product, which has a signiﬁcant impact on column T2.",0
102,"Figure 8. Flowsheet of the highly concentrated chain-group providers containing formaldehyde,
trioxane, and water production process.",0
103,"For the anhydrous case, the process of PODEn produced from trioxane and methylal developed
by Burger et al. [29] is applied (see Figure 10). For other water content, the process of PODEn produced
from methylal, trioxane, formaldehyde, and water by from our work is applied (see Figure 4).",0
104,"Appl. Sci. 2020, 10, 7474",0
105,11 of 15,0
106,"Figure 9. The reboiler duty of each equipment in the process of formaldehyde et al. (Methylal/CH2O
mass ratio 2:1).",0
107,Figure 10. Flowsheet of the polyoxymethylene dimethyl ethers (PODEn) from methylal and trioxane.,0
108,"The reboiler duty of each equipment in the process is shown in Figure 11. As can be seen from
Figure 11, the reboiler duty of column C1 and C2 increases with the increase of water content. The role
of the column C1 is the separation of PODEn≥3 as the bottom product from mixtures of formaldehyde,
water, methanol, methylal, and PODEn≥2. The role of column C5 is separating methanol as a top
product from mixtures of water, methanol, and PODE2. This means that the reasons for the increase
of reboiler duty are the increase of methanol in the reactor by decomposition and the decrease in
the conversion rate of PODEn. It should be noted that since only the reboiler duty is considered,
the accurate cost of the product needs further analysis required to decide which PODEn synthesis
process is economic.",0
109,"Total energy expenditure per unit mass of PODE3-5 with diﬀerent water content is shown in
Figure 12. The results showed an impressive and rapid impact on reboiler duty per unit quality
product. With the increase in water content, total energy expenditure decreases. When the water
content is 0.15 g/g, the total reboiler duty increases owing to the decrease in the yield of PODE3−5.
Total energy expenditure per unit mass of PODE3−5 is aﬀected by two factors: raw material preparation
section and PODEn synthesis section. As the concentration of formaldehyde and water in trioxane
increases, the reboiler duty decreases. However, with the increase of water content, the conversion",0
110,"Appl. Sci. 2020, 10, 7474",0
111,12 of 15,0
112,"rate of PODE3−5 decreased and the reboiler duty increased. Therefore, we can eﬀectively reduce the
reboiler duty of PODEn by allowing adequate water in the production process.",0
113,"Figure 11. The reboiler duty of each equipment in the process of PODEn. (Methylal/CH2O mass
ratio 2:1).",0
114,"Figure 12. Reboiler duty per unit mass of product with diﬀerent water content. (Methylal/CH2O mass
ratio 2:1).",0
115,"Finally, we simulated the process synthesized by chain-group providers with 0.10 g/g water,",0
116,and methylal. The speciﬁc calculation results are shown in Figure 4.,0
117,5. Conclusions,0
118,"In this work, the eﬀects of the ratio of water content on the separation procedure were analyzed
by means of process simulation. The water content not only aﬀects the separation process but also the
energy of the product. Production processes with levels of water content (0, 0.05, 0.10, and 0.15 g/g)",0
119,"Appl. Sci. 2020, 10, 7474",0
120,13 of 15,0
121,"in feedstock were evaluated. We found the reboiler duty in the case of 0.10 g/g water in feedstock
was lowest (77.99 MJ/kg), which is even lower than anhydrous case (100.24 MJ/kg). The water can be
appropriately allowed in production, which can reduce the reboiler duty of the product.",0
122,"Supplementary Materials: The following are available online at http://www.mdpi.com/2076-3417/10/21/7474/s1,
Table S1: Experiment data of H2O (1) + PODE2 (2).(p = 101.3kPa), Table S2: UNIFAC structural groups with
size and surface parameters, Table S3: UNIFAC group assignment, Table S4: The UNIFAC group interaction
parameters, Table S5: Raw material composition and chemical properties of the materials, Table S6: Experimental
results of batch distillation.
Author Contributions: Conceptualization, Z.H.; methodology, Z.H.; software, C.F.; validation, Z.H., and C.F.;
formal analysis, C.F.; investigation, C.F.; resources, Z.H.; data curation, C.F.; writing—original draft preparation,
C.F.; writing—review and editing, C.F.; visualization, C.F.; supervision, Z.H.; project administration, Z.H.; funding
acquisition, Z.H. All authors have read and agreed to the published version of the manuscript.
Funding: This research was funded by the National Key R&D Program of China (2018YFB0604900).
Conﬂicts of Interest: The authors declare no conﬂict of interest.",0
123,References,0
124,1,0
125,2,0
126,3,0
127,4,0
128,"Boyd, R.H. Some Physical Properties of Polyoxymethylene Dimethyl Ethers. J. Polym. Sci. 1961, 50, 133–141.
[CrossRef]
Kang, M.-R.; Song, H.-Y.;
polyoxymethylene dimethyl ethers. J. Fuel Chem. Technol. 2017, 45, 837–845. [CrossRef]
Lautenschütz, L.; Oestreich, D.; Seidenspinner, P.; Arnold, U.; Dinjus, E.; Sauer, J. Physico-chemical properties
and fuel characteristics of oxymethylene dialkyl ethers. Fuel 2016, 173, 129–137. [CrossRef]
Burger, J.; Siegert, M.; Ströfer, E.; Hasse, H. Poly(oxymethylene) dimethyl ethers as components of tailored
diesel fuel: Properties, synthesis and puriﬁcation concepts. Fuel 2010, 89, 3315–3319. [CrossRef]",0
129,"Jin, F.-X.; Chen, J. Synthesis and physicochemical characterization of",0
130,6,0
131,"5. Härtl, M.; Seidenspinner, P.; Jacob, E.; Wachtmeister, G. Oxygenate screening on a heavy-duty diesel engine
and emission characteristics of highly oxygenated oxymethylene ether fuelOME1. Fuel 2015, 153, 328–335.
[CrossRef]
Lumpp, B.; Rothe, D.; Pastötter, C.; Lämmermann, R.; Jacob, E. Oxymethylene ethers as diesel fuel additives
of the future. MTZ 2011, 72, 34–38. [CrossRef]
Liu, H.; Wang, Z.; Wang, J.; He, X. Improvement of emission characteristics and thermal eﬃciency in diesel
engines by fueling gasoline/diesel/PODEn blends. Energy 2016, 97, 105–112. [CrossRef]
Li, B.; Yoo, K.H.; Wang, Z.; Boehman, A.L.; Wang, J. Experimental and Numerical Study on Autoignition
Characteristics of the Gasoline/Diesel/Ethanol and Gasoline/Diesel/PODE/Ethanol Fuels. Energy Fuels 2019,
33, 11841–11849. [CrossRef]
Baranton, S.; Uchida, H.; Tryk, D.A.; Dubois, J.L.; Watanabe, M. Hydrolyzed polyoxymethylenedimethylethers
as liquid fuels for direct oxidation fuel cells. Electrochim. Acta 2013, 108, 350–355. [CrossRef]",0
132,9,0
133,7,0
134,8,0
135,"10. Liu, Q.; Zhang, X.; Ma, B. Solubility of 2-Ethylanthraquinone in Binary Mixtures of Oligooxymethylene
Dimethyl Ethers with Diﬀerent Number of CH2O Groups of n = 2, 3, and 4 from 293.15 to 343.K. J. Chem.
Eng. Data 2016, 61, 3254–3265. [CrossRef]
Schappals, M.; Breug-Nissen, T.; Langenbach, K.; Burger, J.; Hasse, H. Solubility of Carbon Dioxide in
Poly(oxymethylene) Dimethyl Ethers. J. Chem. Eng. Data 2017, 62, 4027–4031. [CrossRef]",0
136,11,0
137,"12. Zhao, Q.; Wang, H.; Qin, Z.-F.; Wu, Z.-W.; Wu, J.-B.; Fan, W.-B.; Wang, J.G. Synthesis of polyoxymethylene
dimethyl ethers from methanol and trioxymethylene with molecular sieves as catalysts. J. Fuel Chem. Technol.
2011, 39, 918–923. [CrossRef]",0
138,"13. Liu, H.; Wang, Z.; Li, Y.; Zheng, Y.; He, T.; Wang, J. Recent progress in the application in compression ignition
engines and the synthesis technologies of polyoxymethylene dimethyl ethers. Appl. Energy 2019, 233–234,
599–611. [CrossRef]",0
139,"14. Zheng, Y.; Tang, Q.; Wang, T.; Liao, Y.; Wang, J. Synthesis of a Green Fuel Additive Over Cation Resins.",0
140,"Chem. Eng. Technol. 2013, 36, 1951–1956. [CrossRef]",0
141,"15. Xue, Z.; Shang, H.; Zhang, Z.; Xiong, C.; Lu, C.; An, G. Eﬃcient Synthesis of Polyoxymethylene Dimethyl
Ethers on Al-SBA-Catalysts with Diﬀerent Si/Al Ratios and Pore Sizes. Energy Fuels 2016, 31, 279–286.
[CrossRef]",0
142,"Appl. Sci. 2020, 10, 7474",0
143,14 of 15,0
144,"16. Wu, J.; Zhu, H.; Wu, Z.; Qin, Z.; Yan, L.; Du, B.; Fan, W.; Wang, J. High Si/Al ratio HZSM-5 zeolite: An eﬃcient
catalyst for the synthesis of polyoxymethylene dimethyl ethers from dimethoxymethane and trioxymethylene.
Green Chem. 2015, 17, 2353–2357. [CrossRef]",0
