,0,Class
22,"Alternative to syngas, methanol can be produced by directly hydrogenating pure CO2 with
H2 with high selectivity on conventional Cu/ZnO-based catalysts. However, the reaction rates are
lower than with syngas feeds [9]. The equilibrium conversions are also lower compared to CO
hydrogenation [10]. In addition to the thermodynamic limitation, methanol synthesis from pure CO2 is
complicated because of the increased water formation. In the absence of CO, water is produced both as
the by-product of CO2 hydrogenation (Equation (1)) and by the reverse-water gas shift reaction (reverse
of Equation (3)). The increased formation of water leads to kinetic inhibition [11] and accelerated
deactivation [12] of the Cu/ZnO catalysts.",0
23,"The economic feasibility of CO2 hydrogenation to methanol has been explored in a number
of studies. While some studies paid close attention to the design and modelling of the methanol
synthesis process [13–16], others focused on the electrolysis technology [17], electricity sources [18,19],
or grid-scale implementation in a future renewable-based energy system [20]. Some studies have
considered sustainability and environmental metrics in more detail [21,22]. Comparisons of methanol
against other alternative energy carrier compounds have also been made [23]. Concerning the
economics of the process, however, these studies draw signiﬁcantly diﬀerent conclusions. For example,
Mignard et al. [13] and Anicic et al. [15] found the methanol production costs from CO2 to be potentially
competitive with fossil-based methanol production. In contrast, Pérez-Fortes [16] and Tremel et al. [23]
found the production costs to be substantially higher than current methanol market prices. The overall
costs have generally been found to be dominated by the hydrogen production costs, which consist of
the electrolyzer capital costs and the cost of electricity.",0
24,"There have been attempts to lower methanol processing costs by replacing the conventional
gas-phase process with alternative liquid-phase processes. In the LPMeOH (liquid-phase methanol)
process, the reaction is carried out in inert hydrocarbon solvent, allowing eﬀective heat control
of the exothermic reaction [24]. A demonstration-scale process has shown stable performance in
conversion of coal-derived syngas with varying composition. Alternatively, methanol synthesis in
co-catalytic alcoholic solvents has also been presented [25,26]. In the alcoholic solvent, methanol
synthesis proceeds by an altered reaction mechanism via the formate ester of the alcohol, allowing
lowered reaction temperatures. The lower temperature in turn allows higher equilibrium conversion
in methanol synthesis.",0
25,"The kinetics of the alcohol-promoted methanol synthesis process has been widely studied at
the laboratory scale [25,26]. However, the techno-economic potential of this novel process has not
been thoroughly examined. The aim of the present study is to assess the techno-economic feasibility
of the liquid-phase alcohol-based process of CO2 hydrogenation to methanol. For this purpose,
the alcohol-promoted process with two alternative solvents is compared to the gas-phase process by
means of process ﬂowsheet simulation and subsequent economic analysis. 2-Butanol was selected
as the primary solvent due to the good catalytic performance shown in experimental studies [27,28].
However, 1-butanol was also considered to assess whether a higher solvent boiling point would
be favorable for the overall process eﬃciency and economics. It should be noted that published
experimental details on the alcohol-promoted process are relatively limited, and the thermodynamics
and kinetics have not been established in detail. Thus, the present work aims to provide a preliminary
feasibility analysis rather than a rigorous optimization of the process alternatives. The key objectives",0
26,"Processes 2019, 7, 405",0
27,3 of 24,0
28,"are to provide useful information for further development of the alcohol-promoted methanol synthesis
process and to clarify its potential at the industrial scale.",0
29,2. Materials and Methods,0
30,"Steady-state models of the processes for CO2 hydrogenation to methanol were created in Aspen
Plus (V9, AspenTech, Bedford, MA, USA). The processes studied included a gas-phase process and
liquid-phase processes in alternative alcoholic solvents 2-butanol and 1-butanol. Mass and energy
balances were generated and used to evaluate the technical performance of each process. The capital
and operating costs of each process were estimated and compared and used to calculate the net present
value (NPV) over the project lifetime. The boundaries of the present work are summarized in Figure 1.
The design and costing of the CO2 capture and water electrolysis units are outside the scope of the
analysis, and the economic analysis was based on the referenced costs of CO2 and hydrogen.",0
31,"Figure 1. Scope and boundaries of the techno-economic analysis of CO2 hydrogenation to methanol
and the plant design capacity based on renewable electricity input.",0
32,2.1. Modelling Details,0
33,"The capacity of the methanol synthesis unit is based on the amount of hydrogen available from
the electrolysis unit powered by wind electricity at a 30-MW capacity. This capacity was selected as
being representative of current wind energy projects in Finland [29].",0
34,"The high-pressure sections (>10 bar) of each process were modelled in Aspen Plus using the
RKSMHV2 (Redlich-Kwong-Soave with modiﬁed Huron-Vidal mixing rules) property method and
the low-pressure sections using the NRTL-RK (Non-random two-liquid-Redlich-Kwong) property
method. The property methods were selected following the guidelines given in Aspen Plus and taking
into account the temperature, pressure, and polarity of the reaction system. All compressors were
modelled with polytropic eﬃciency of 0.85 and mechanical eﬃciency of 0.95. Pumps were modelled at
0.85 pump eﬃciency and 0.95 driver eﬃciency. Heat exchangers were modelled by the shortcut method.
The minimum temperature approach was set to 10
C
for gas-gas exchangers, and the pressure drop in each exchanger was set to 2% [30]. Distillation
columns were modelled using the rigorous RADFRAC model in equilibrium mode.",0
35,"C for gas-liquid, and 30",0
36,◦,0
37,◦,0
38,"C for liquid-liquid, 15",0
39,◦,0
40,"The reactor in the gas-phase process was modelled using the RPLUG block model with an adiabatic
setting. A relatively low inlet pressure of 50 bar was selected in order to facilitate comparison to the
liquid-phase processes. The kinetics of the CO2 hydrogenation to methanol and the water-gas shift
reaction were estimated according to the model by Vanden Bussche and Froment [31] with readjusted",0
41,"Processes 2019, 7, 405",0
42,4 of 24,0
43,"parameters by Mignard and Pritchard [32] and implemented in Aspen Plus as described by Van-Dal
and Bouallou [14]. The reactor consisted of 1000 tubes with a length of 2 m and diameter of 0.05 m. The
catalyst bed voidage was set at 0.4, particle density at 1775 kg/m3, and particle diameter at 0.0055 m [14].
The pressure drop was calculated by the Ergun equation.",0
44,"A bubble column reactor similar to the one utilized in the LPMeOH liquid-phase methanol
synthesis process [24,33] was proposed for the liquid-phase process. The feed gases were bubbled
through the solvent, and the product vapors together with unreacted gases were removed from the
reactor. In the process with alcohol solvents, signiﬁcant evaporation of the solvent took place, and
the solvent vapors were removed together with the product vapors and gases. The solvent was then
separated in downstream processing and returned to the reactor. Due to the lack of any detailed kinetic
model for the alcohol promoted reaction route, the reactor in all liquid-phase processes was modelled
with the RCSTR block based on the thermodynamic equilibrium by Gibbs energy minimization. In the
model, CO2 hydrogenation to methanol and the reverse-water gas shift were assumed as equilibrium
reactions with the 0
C and
50 bar, with reactions taking place in the liquid phase.",0
45,C approach to equilibrium. The reactor was operated isothermally at 180,0
46,◦,0
47,◦,0
48,"The sizing of the reactor for capital cost estimation was based on the speciﬁc methanol formation
rate of 0.17 kg/(l h) reported by Tsubaki et al. for Cu/ZnO catalyst in ethanol solvent [34]. This rate
was achieved in laboratory experiments under kinetics-controlled conditions with an approximate
catalyst volume fraction of 1% in the slurry. In the present design, the same rate was assumed with
a catalyst volume fraction of 10%, as limitations by mass and heat transfer are likely in a large-scale
bubble column reactor. The same rate was also assumed regardless of the alcohol used as the solvent.
The results of the reactor sizing are presented in Section 3.1.",0
49,2.2. Environmental Impact Analysis,0
50,"The environmental impact of the alternative processes was assessed in terms of the CO2 balance,
electricity consumption, and water balance. In the calculation of the CO2 balance, the amount of
CO2 fed to the process was subtracted from the sum of direct and indirect CO2 emissions related to
the process. These emissions consisted of CO2 present in outlet streams, the CO2 emitted in steam
generation, and the indirect emissions of grid electricity. The speciﬁc electricity consumption (per t
MeOH) of the processes was calculated, and the corresponding CO2 emission was estimated from the
carbon intensity of the Finnish electricity grid at the time of writing (170 g CO2/kWh) [35]. For steam
generation, emissions from both the combustion of externally-supplied fuel (natural gas) and the
combustion of process waste streams were considered. Cooling water input and waste water output
were considered in the water balance. The mass ﬂow rate and composition of the waste water streams,
consisting of water/alcohol mixtures, were assessed.",0
51,2.3. Cost Estimation,0
52,The following section describes the methods used and the assumptions made in the evaluation of,0
53,the capital and operating costs of the CO2 hydrogenation to methanol processes.,0
54,2.3.1. Capital Costs,0
55,"The capital costs were estimated by the factorial method according to Towler and Sinnott [36].
The installed equipment costs for the estimation were obtained from the cost functions integrated into
the Aspen Plus software. The installed costs in USD were converted to Euros at the exchange rate of
0.89 €/USD (2018). The installed costs were further corrected for construction from SS304 stainless steel
by a material factor of 1.3 [36] and by a location factor of 1.043 corresponding to Western Europe [16].
The reactor’s cost in the liquid-phase process was based on the sizing procedure described above.
A 50% contingency was added on top of the cost of the pressure vessel in order to account for auxiliary
equipment such as heat transfer equipment, slurry handling, and catalyst activation. The reactor cost",0
56,"Processes 2019, 7, 405",0
57,5 of 24,0
58,"was identical in all the liquid-phase processes, as the eﬀect of diﬀerent solvents on the reaction rate
and the resulting reactor volume was not considered.",0
59,"The corrected installed equipment costs corresponded to the inside battery limits (ISBL) capital
costs comprising the purchase and installation of all the main and auxiliary process equipment.
The oﬀsite (OSBL) capital costs, including the infrastructure and site improvements, were calculated as
25% of the ISBL capital costs. The plant would be preferably located on an existing fuel production site
with readily-available infrastructure. Engineering costs were estimated as 20% of the sum of the ISBL
and OSBL costs. Finally, a contingency of 30% of the sum of ISBL and OSBL costs was added to obtain
the total ﬁxed capital cost (TFCC). The working capital was estimated as 15% of the sum of the ISBL
and OSBL costs. The factorial method of capital cost estimation is summarized in Table 1.",0
60,"Table 1. Factorial method of capital cost estimation [16,36]. ISBL, inside battery limits; OSBL, oﬀsite
battery limits.",0
61,Item,0
62,Basis,0
63,ISBL capital cost,0
64,"OSBL capital cost
Engineering cost",0
65,Contingency,0
66,Installed equipment cost from the Aspen Plus,0
67,Exchange rate of 0.89 €/USD,0
68,"Material factor 1.3 (304 stainless steel)
Location factor 1.043 (Western Europe)",0
69,25% of ISBL,0
70,"20% of ISBL and OSBL
30% of ISBL and OSBL",0
71,"To calculate its contribution to the total methanol production cost, the total ﬁxed capital cost was",0
72,annualized based on an assumed plant lifetime of 20 years and an interest rate of 5%.,0
73,2.3.2. Variable and Fixed Operating Costs,0
74,"The overall cost of hydrogen production, including capital and operating costs of both the 30-MW
wind farm and the alkaline electrolysis unit and the hydrogen storage costs, was assumed to be
3000 €/t of hydrogen. This value was based on a 2006 report by Levene et al. [37], which estimated that
the production cost of wind-based hydrogen was in the range of $2.90–3.40/kg, including hydrogen
storage. The production cost of wind electricity in the Finnish scenario has been recently estimated at
41.4 €/MWh [38]. This value is fairly consistent with the wind electricity cost ($0.038/kWh) used by
Levene et al. [37]. The hydrogen cost is also consistent with Smolinka et al. [39], who estimated a value
of 3.17 €/kg for large-scale alkaline electrolysis with intermittent operation (average capacity factor
35%). All the electricity available from the wind farm was utilized in the electrolysis unit. In order to
maintain constant operation, the methanol synthesis unit was powered by grid electricity, available at
an assumed market cost of 60 €/MWh [40]. Electricity consumption of the synthesis unit was calculated
in the Aspen Plus process models.",0
75,"The cost of CO2 consisted of the capital and operational costs of an amine absorption unit. A cost
of 50 €/t was assumed based on the International Energy Agency report [41]. If the CO2 capture unit is
located at a distance from the electrolysis and synthesis units, CO2 transportation cost should also
be included. However, this was not considered as the transport cost was small compared to the CO2
capture costs [42].",0
76,"The cost of steam was calculated based on a fuel (natural gas) cost of 30 €/MWh [43] and
boiler eﬃciency of 80%, including heat losses. The fuel cost was calculated for the generation of
medium-pressure (MP) steam at 20 bar (saturation temperature 212
C). The overall cost was corrected
by a factor of 1.3 taking non-fuel costs into account [44]. As a result, a cost of 35 €/t was obtained for
the MP steam, and an identical cost was assumed for the low-pressure (LP) steam at 6 bar (saturation
temperature 159
C). Shaft work or condensate credits were not considered. In process modelling,
MP and LP steam were included as utilities in the Aspen Plus model for calculation of the steam",0
77,◦,0
78,◦,0
79,"Processes 2019, 7, 405",0
80,6 of 24,0
81,"consumption rate. Full condensation of steam in exchangers was assumed, and the outlet temperatures
of MP and LP steam were set at 211",0
82,"C, respectively.",0
83,◦,0
84,◦,0
85,C and 158,0
86,"Steam generation by waste heat available from the combustion of process waste and purge streams
was also considered. Both gas/vapor and liquid streams suitable for combustion were included in
waste heat generation. Lower heating values of 10.1 MJ/kg for CO, 121 MJ/kg for H2, 19.9 MJ/kg for
methanol, and 34.4 MJ/kg for both 2-butanol and 1-butanol were used in the calculation of the heat
produced [45]. A boiler eﬃciency of 80% was assumed for the waste heat boilers. The steam generated
by the waste heat was utilized in the processes by subtraction of the amount of steam generated from
the process MP steam consumption. In cases where the process produced a net heat output, the steam
generated was considered a by-product with a selling price of 35 €/t.",0
87,◦,0
88,"The consumption rate of cooling water was also calculated in the Aspen Plus process models.
The cost of cooling water was 0.26 €/m3 [42], with an inlet temperature of 20
C and outlet temperature
◦
C. The cost of waste water was 0.32 €/m3 [42] regardless of the composition of the waste water
of 25
streams. Consumables included the methanol synthesis catalyst (assumed cost of 95 €/kg [16] and
lifetime of 4 years) and the solvent make-up. The amount of catalyst used in the gas-phase process
(3.49 t) was calculated based on the volume of the reactor tubes (1000 tubes, length 2 m, diameter 0.05 m),
catalyst density (1775 kg/m3 [14]), and bed porosity (0.5). Assuming a 4-year catalyst lifetime, 0.87 t of
the catalyst needs to be replaced each year, giving a per year cost of approximately 83,000 €, which was
not discounted. The amount and cost of catalyst used in the liquid-phase methanol synthesis processes
was calculated by the reactor sizing procedure described in Section 2.1. The cost of make-up solvent
was assumed to be 500 €/t in the liquid-phase processes, regardless of the alcohol used. A summary of
the variable costs considered is given in Table 2.",0
89,"Table 2. Variable costs considered in the analysis. MP, medium-pressure; LP, low-pressure.",0
90,Item,0
91,Hydrogen,0
92,Grid electricity,0
93,"CO2
Steam",0
94,"Cooling water
Waste water",0
95,Catalyst,0
96,Solvent make-up,0
97,"3000 €/t, based on alkaline electrolysis powered by 30 MW of wind electricity (cost",0
98,"includes electricity production and hydrogen storage) [37,39]",0
99,Cost and Details,0
100,60 €/MWh [40],0
101,50 €/t [41],0
102,"35 €/t for MP (20 bar) and LP (6 bar) steam, based on natural gas cost of 30 €/MWh [43]",0
103,"0.26 €/m3 [42]
0.32 €/m3 [42]",0
104,"95.24 €/kg [16], assumed lifetime 4 years",0
105,500 €/t for all alcohols,0
106,"Fixed operating costs were calculated according to the factorial method from Towler and
Sinnott [46]. A labor requirement of 4 shift positions with 4 operators per position with a salary of
40,000 €/a was assumed. Supervision was estimated as 25% of labor cost. Labor overheads were
assumed as 45% of the sum of labor and supervision. Maintenance costs were assumed as 3% of the
ISBL capital cost. Plant and company overheads constituted 65% of the labor and maintenance costs,
while taxes and insurance constituted 2% of the total ﬁxed capital cost.",0
107,2.3.3. Revenues,0
108,"A methanol price of 400 €/t [47] was assumed in the economic analysis. Additional revenues from
the sales of oxygen by-product generated in the electrolysis unit were also considered. A conservative
price of 70 €/t [15,18] was assumed for oxygen, and the costs of oxygen compression and liquefaction
were omitted.",0
109,"Processes 2019, 7, 405",0
110,2.4. Economic Analysis,0
111,7 of 24,0
112,"The net present value (NPV) of each process was calculated based on the following assumptions.
Plant lifetime was set at 20 years. Thirty percent, 60%, and 10% of the capital costs were distributed to
Years 1, 2, and 3, respectively. Thirty percent and 70% of revenues and operating costs were considered
during Year 3 and Year 4, and 100% thereafter. One hundred percent of working capital was deployed
during the ﬁrst year. A discount rate of 8% was assumed, and taxes and depreciation were not
considered [16].",0
113,2.5. Process Descriptions,1
114,"The overall process discussed here consisted of the electrolysis unit powered by wind electricity
and the methanol synthesis unit. Options for the methanol synthesis unit included the gas-phase
synthesis process and the liquid-phase synthesis process with alternative solvents (2-butanol and
1-butanol).",1
115,2.5.1. Electrolysis and Wind Electricity,1
116,"The present analysis considered wind electricity in the Finnish scenario [38] for the electrolysis
process. The plant consisting of the electrolysis unit, the methanol synthesis unit, and possibly the
CO2 capture unit was assumed to be located near a land-based wind turbine farm. Transportation of
CO2 was not ruled out, as this location assumption might prove unrealistic. Potential sources of CO2
would consist of fossil power plants and various industrial sources (especially bioprocessing plants in
the Finnish scenario).",1
117,"Based on available data on current and upcoming wind energy projects in Finland [29],
the electricity generation capacity of the wind farm was set at 30 MW. Due to the signiﬁcant temporal
variation inherent in wind-based electricity generation, the full capacity was not constantly available
for the electrolysis unit. However, a constant supply of hydrogen to the methanol synthesis unit is
required to allow steady-state operation at design capacity. Thus, a suﬃcient capacity for hydrogen
storage for the methanol synthesis unit should be assumed.",1
118,"Hydrogen was generated by pressurized alkaline electrolysis operating at 30 bar. The capacity of
the electrolysis unit was 30 MW, and the system eﬃciency was 70% [39]. Based on the heat of formation
of water (285.8 MJ/kmol), 264.5 kmol/h of water was split to form an equal amount of hydrogen in
moles. At the 30-bar operating pressure, this corresponds to 533.2 kg/h of hydrogen fed to the methanol
synthesis unit.",1
119,2.5.2. Gas-Phase Methanol Synthesis,1
120,"The ﬂowsheet of the gas-phase methanol synthesis process is presented in Figure 2. At the feed
compression stage, hydrogen was compressed from 30.0 bar (outlet pressure of the alkaline electrolyzer)
to 51 bar in a single stage (COMP5), and CO2 was compressed from 1.0 bar–51.0 bar in four stages
(COMP1–4) with intercooling (COOLER1–3). The pressure ratio of Stages 1–3 equaled 3.0, while the
ﬁnal stage was speciﬁed to the outlet pressure of 51.0 bar. The molar ratio of the fresh feed was three
moles hydrogen per one mole CO2, with mass ﬂows of 533.2 and 3881.7 kg/h, respectively. The feed
gases were mixed with the recycle gas (MIX1), and the mixed feed was preheated to 215.0
C by heat
exchange with the reactor outlet in the heat exchanger HX1. The feed was then converted in the
adiabatic reactor.",1
121,◦,0
122,"Processes 2019, 7, 405",0
123,8 of 24,0
124,"Figure 2. Flowsheet of the gas-phase CO2 hydrogenation to methanol process. The corresponding
stream table is presented in Table S1 (Supplementary Material). Inlet and outlet streams: 1. Hydrogen
inlet, 3. CO2 inlet, 22. purge from gas recycle, 27. gas purge from second ﬂash tank, 31. waste water
outlet, 33. methanol product outlet, 34. gas purge from ﬁnal ﬂash tank. COMP, compression stage; HX,
heat exchanger; DIST, distillation column.",1
125,◦,0
126,The temperature at the reactor outlet was 274.4,1
127,"C. The outlet gas was split into two fractions in
SPLIT1, with 68% of the gas (Stream 14) used to preheat the feed in HX1. The remaining 32% was
heat integrated with the reboiler of the distillation column and preheated the column feed (HX3).
The two streams were recombined (MIX2) and cooled to 35.0
C in the cooler HX2. The unreacted
gases were separated in the ﬂash drum (FLASH1). For the recycled gas, 1% was purged in order to
avoid accumulation of by-products and inert components [14]. Such components were however not
included in the process model. The remaining recycled gas was recompressed to 51.0 bar in COMP6
and mixed with the fresh feed.",1
128,◦,0
129,"The liquid separated in FLASH1 consisted of methanol and water at a molar ratio of approximately
one, together with a small fraction of dissolved gases. The pressure of this stream was reduced to
1.2 bar, and the majority of the dissolved gases were separated and purged in FLASH2. The liquid
stream was heated to 81.0
C in HX3 and fed to the distillation column (DIST1) operated at 1.2 bar.
The column consisted of 30 ideal equilibrium stages, and the reﬂux ratio equaled 1.1. The top product,
consisting mainly of methanol and dissolved CO2, was cooled to 35.0
C in HX4, and most of the CO2
was separated in FLASH3. The ﬁnal purity of the methanol product was 99.3 wt%. Water (99.0 wt%)
was removed from the bottom of the distillation column.",1
130,◦,0
131,◦,0
132,2.5.3. Liquid-Phase Methanol Synthesis,1
133,"The liquid-phase methanol synthesis process was based on the combination of a conventional
Cu/ZnO catalyst and alcohol as a catalytic solvent.
In the presence of the alcoholic solvent,
the reaction proceeded through the formate ester of the corresponding alcohol as an intermediate [25].
This reaction mechanism allowed methanol synthesis at lower reaction temperatures compared to the
gas-phase process.",0
134,"The ﬂowsheet of the liquid-phase methanol synthesis process using 1-butanol solvent is presented
in Figure 3. The liquid-phase process was also modelled with 2-butanol using identical process design.
In the following description, the stream conditions and compositions of the 1-butanol process are
used as examples. The major diﬀerences between the two solvents were found in the design and
performance of the separation stage, as summarized in Table 3 at the end of this section.",1
135,"Processes 2019, 7, 405",0
136,9 of 24,0
137,"Figure 3. Flowsheet of the liquid-phase CO2 hydrogenation to methanol process with 1-butanol solvent.
The corresponding stream table is presented in Table S2. 1. Hydrogen inlet, 3. CO2 inlet, 22. purge
from gas recycle, 32. methanol product outlet, 33. gas purge from ﬁnal ﬂash tank. 34. waste water
outlet, 37. purge from solvent recycle, 40. solvent make-up.",1
138,Table 3. Distillation speciﬁcations and performance in the alternative methanol synthesis processes.,1
139,Gas-Phase,0
140,2-Butanol,0
141,1-Butanol,0
142,3660,0
143,"26,641.10",0
144,"14,650",0
145,Methanol purity * (wt%),0
146,99.30%,0
147,* Following FLASH3 (35,0
148,"Identical to the gas-phase process, 533.2 kg/h of hydrogen and 3881.7 kg/h CO2 were fed to the
liquid-phase process. The hydrogen feed was compressed to 52.0 bar in a single stage (COMP5), and the
CO2 feed was compressed to 52.0 bar in four stages (COMP1–4) with intercooling (COOLER1–3).
The pressure ratio of Stages 1–3 equaled 3.0, while the ﬁnal stage was speciﬁed to the outlet pressure of
52.0 bar. The feed gases were mixed with the recycled gas (MIX1), and the mixed feed was preheated
to 138.1
C by heat exchange with the reactor vapor outlet (HX1). The feed was further heated to
◦
C in the heater HX2. The feed gas was fed to the isothermal bubble column reactor operated at
180.0",1
149,◦,0
150,Distillation feed ﬂow,0
151,"rate, kg/h
Column #1",0
152,Number of ideal stages,0
153,"Reﬂux ratio (molar)
Reboiler duty, kW",0
154,Column #2,0
155,Number of stages,0
156,Reﬂux ratio,0
157,"Reboiler duty, kW",0
158,"30
1.1
940",0
159,"-
-
-",0
160,"15
1.0
7282",0
161,"50
6.5
4210
99.2%",0
162,"C, 1 bar).",0
163,◦,0
164,"10
1.0
5445",0
165,"30
4.0
2265
99.2%",0
166,"Processes 2019, 7, 405",0
167,10 of 24,0
168,◦,0
169,"180.0
Section 2.1.",0
170,C and 50.0 bar. Details on the design and modelling of the liquid-phase reactor are discussed in,1
171,"The unreacted gases together with product and solvent vapors were removed from the reactor,
while the liquid level was maintained by the solvent recycled. The heat from the gas/vapor outlet
(Stream 14) was used to preheat the reactor feed in HX1. The heat available in the outlet stream was
utilized to pre-heat the distillation feed (HX3), to pre-heat the solvent recycle (HX4), and in the reboiler
of the second distillation column (DIST2). The product stream was then further cooled to 35
C in HX5,
and the majority of the unreacted gases were then separated from the condensed solvent and products
in FLASH1. In SPLIT1, 1% of the recycled gases was purged and the remainder recompressed to 52.0
bar (COMP6) and mixed with the fresh feed gases.",1
172,◦,0
173,"The condensed liquid stream leaving FLASH1 was pre-heated in HX3; the pressure was reduced
to 1.4 bar, and the stream entered the ﬁrst distillation column (DIST1) at 75.4
C. Methanol and water
were removed as the top product. A fraction of the solvent was also distilled due to the alcohol-water
azeotrope. The majority of the solvent was removed from the bottom stage and recycled.",1
174,◦,0
175,◦,0
176,◦,0
177,"The vapor product from DIST1 was fed to the second distillation column (DIST2), operated at 1.2
bar. Methanol was removed from the top of the column, while water and the remaining solvent were
removed from the bottom. The methanol stream was cooled to 35.0
C in the exchanger HX6, and most
of the dissolved CO2 remaining was removed in FLASH3. The purity of the methanol product was
99.2% by weight. The mixture of water and solvent from the bottom stage was fed to a decanter
at 95.8
C and 1.2 bar. In the decanter, the heterogeneous alcohol-water azeotrope was split into a
removed water-rich (89% by mass) waste stream and a solvent-rich (81% 1-butanol) recycled stream
(2-butanol process: 90% water and 82% 2-butanol, respectively). The recycled gas was mixed with the
solvent removed in DIST1, resulting in a ﬁnal composition of 96 wt% 1-butanol and 4 wt% water in
the solvent recycled. One percent of the solvent recycled was purged, and the stream was cooled in
HX7 for vapor condensation. The recycled gas was then mixed with the solvent make-up, and the
pressure of the mixed stream was then increased to the reactor pressure by the solvent pump (PUMP1).
The solvent was pre-heated to 136.7",1
178,C in HX4 and ﬁnally heated to 180,0
179,C in HX8.,0
180,◦,0
181,◦,0
182,"Details of the speciﬁcations and performance of the distillation columns in the gas-phase and
liquid-phase processes are given in Table 3. The data allowed us to compare the simplicity of
separating methanol from each product-solvent mixture. In the gas-phase process, only a single
column with low energy input was required to separate methanol from the water by-product. In the
liquid-phase processes, two columns were necessary to separate both methanol and water from the
solvent. In 2-butanol, this separation was signiﬁcantly capital and energy intensive due to the similar
volatility of the components (2-butanol has a boiling point of approximately 99
C). The separation was
C. The formation of azeotropes between
less costly with 1-butanol, which has a boiling point of 117.7
water and the solvent was also a complicating factor in the separation processes. The azeotropic
◦
mixtures with water consisted of 40% of 2-butanol (at 87.2
C) on a
molar basis [48].",1
183,C) and 25% of 1-butanol (92.5,1
184,◦,0
185,◦,0
186,◦,0
187,"The energy consumed in distillation could be reduced by more rigorous heat integration in the
processes. In all of the processes, the heat from the hot reactor outlet was exchanged to preheat the
distillation feed, based on the implementation of the gas-phase process by Van-Dal and Bouallou [14].
In the liquid-phase processes, alternative heat integration schemes could lead to energy savings,
but this was not explored in detail in the present work.",1
188,3. Results and Discussion,0
189,"The various methanol synthesis processes were compared in terms of the mass balances, energy
and electricity consumption, and the overall methanol production cost. The performance of the reactor
in the gas-phase and liquid-phase processes was also compared. Additional results with more details
are included in the Supplementary Material, as referenced in the text.",0
190,"Processes 2019, 7, 405",0
191,11 of 24,0
192,3.1. Reactor Sizing and Performance,0
